2026-04-10 16:15:49 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:15:49 | INFO | Saved 50 records to /workspace/data/bronze/youtube/yt_1775837743_traffic_accident.json
2026-04-10 16:15:50 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:15:50 | INFO | Saved 35 records to /workspace/data/bronze/youtube/yt_1775837743_traffic_accident.json
2026-04-10 16:15:50 | INFO | Finished keyword 'traffic accident': Total 235 records processed.
2026-04-10 16:15:50 | INFO | Processing keyword: road safety
2026-04-10 16:15:51 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:15:51 | INFO | Saved 50 records to /workspace/data/bronze/youtube/yt_1775837743_road_safety.json
2026-04-10 16:15:52 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:15:52 | INFO | Saved 50 records to /workspace/data/bronze/youtube/yt_1775837743_road_safety.json
2026-04-10 16:15:54 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:15:54 | INFO | Saved 50 records to /workspace/data/bronze/youtube/yt_1775837743_road_safety.json
2026-04-10 16:15:55 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:15:55 | INFO | Saved 50 records to /workspace/data/bronze/youtube/yt_1775837743_road_safety.json
2026-04-10 16:15:56 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:15:57 | INFO | Saved 50 records to /workspace/data/bronze/youtube/yt_1775837743_road_safety.json
2026-04-10 16:15:58 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:15:58 | INFO | Saved 50 records to /workspace/data/bronze/youtube/yt_1775837743_road_safety.json
2026-04-10 16:15:59 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:15:59 | INFO | Saved 50 records to /workspace/data/bronze/youtube/yt_1775837743_road_safety.json
2026-04-10 16:16:00 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:16:01 | INFO | Saved 50 records to /workspace/data/bronze/youtube/yt_1775837743_road_safety.json
2026-04-10 16:16:02 | INFO | API Request to https://www.googleapis.com/youtube/v3/search - Status: 200
2026-04-10 16:16:02 | INFO | Saved 49 records to /workspace/data/bronze/youtube/yt_1775837743_road_safety.json
2026-04-10 16:16:02 | INFO | Finished keyword 'road safety': Total 449 records processed.
2026-04-10 16:16:02 | INFO | YouTube Ingestion Finished.
2026-04-10 16:16:29 | INFO | Starting Chicago API Ingestion...
2026-04-10 16:16:37 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:16:38 | INFO | Successfully saved batch 0 (1000 records) to /workspace/data/bronze/chicago/batch_0.json
2026-04-10 16:16:50 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:16:52 | INFO | Successfully saved batch 1 (1000 records) to /workspace/data/bronze/chicago/batch_1.json
2026-04-10 16:16:56 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:16:58 | INFO | Successfully saved batch 2 (1000 records) to /workspace/data/bronze/chicago/batch_2.json
2026-04-10 16:17:19 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:17:20 | INFO | Successfully saved batch 3 (1000 records) to /workspace/data/bronze/chicago/batch_3.json
2026-04-10 16:17:29 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:17:29 | INFO | Successfully saved batch 4 (1000 records) to /workspace/data/bronze/chicago/batch_4.json
2026-04-10 16:17:39 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:17:40 | INFO | Successfully saved batch 5 (1000 records) to /workspace/data/bronze/chicago/batch_5.json
2026-04-10 16:17:49 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:17:49 | INFO | Successfully saved batch 6 (1000 records) to /workspace/data/bronze/chicago/batch_6.json
2026-04-10 16:17:57 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:17:58 | INFO | Successfully saved batch 7 (1000 records) to /workspace/data/bronze/chicago/batch_7.json
2026-04-10 16:18:07 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:18:08 | INFO | Successfully saved batch 8 (1000 records) to /workspace/data/bronze/chicago/batch_8.json
2026-04-10 16:18:18 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:18:19 | INFO | Successfully saved batch 9 (1000 records) to /workspace/data/bronze/chicago/batch_9.json
2026-04-10 16:18:28 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:18:28 | INFO | Successfully saved batch 10 (1000 records) to /workspace/data/bronze/chicago/batch_10.json
2026-04-10 16:18:36 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:18:37 | INFO | Successfully saved batch 11 (1000 records) to /workspace/data/bronze/chicago/batch_11.json
2026-04-10 16:18:45 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:18:46 | INFO | Successfully saved batch 12 (1000 records) to /workspace/data/bronze/chicago/batch_12.json
2026-04-10 16:18:51 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:18:52 | INFO | Successfully saved batch 13 (1000 records) to /workspace/data/bronze/chicago/batch_13.json
2026-04-10 16:19:00 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:19:00 | INFO | Successfully saved batch 14 (1000 records) to /workspace/data/bronze/chicago/batch_14.json
2026-04-10 16:19:06 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:19:07 | INFO | Successfully saved batch 15 (1000 records) to /workspace/data/bronze/chicago/batch_15.json
2026-04-10 16:19:14 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:19:16 | INFO | Successfully saved batch 16 (1000 records) to /workspace/data/bronze/chicago/batch_16.json
2026-04-10 16:19:31 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:19:32 | INFO | Successfully saved batch 17 (1000 records) to /workspace/data/bronze/chicago/batch_17.json
2026-04-10 16:19:36 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:19:37 | INFO | Successfully saved batch 18 (1000 records) to /workspace/data/bronze/chicago/batch_18.json
2026-04-10 16:19:44 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:19:45 | INFO | Successfully saved batch 19 (1000 records) to /workspace/data/bronze/chicago/batch_19.json
2026-04-10 16:20:13 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
